ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0000041	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	transition metal ion transport	[7]	[Group09]	6	35.294117	4.477012521185415E-4	0.0035344835693569064	{Group09=8.733867773841133E-5}	{Group09=3.93024049822851E-4}	[Rv2025c, bfrA, corA, ctpC, ctpG, irtA]	[Rv0203, Rv0318c, Rv2025c, bfrA, bfrB, corA, ctpA, ctpB, ctpC, ctpG, ctpV, eccA3, irtA, irtB, mntH, nicT, viuB]	FALSE
GO:0000302	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to reactive oxygen species	[4]	[Group08]	4	36.363636	0.0038590016357351485	0.017025007216478597	{Group08=0.0038439914447753144}	{Group08=0.005765987167162971}	[dnaK, hsp, sigE, trxB1]	[dnaK, hsp, htpG, katG, lsr2, mshD, sigE, sigJ, sodA, sodC, trxB1]	TRUE
GO:0001217	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	DNA-binding transcription repressor activity	[7, 8, 9, 10, 11, 12, 13]	[Group10]	3	100.0	2.644813439932702E-4	0.003306016799915877	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0190, csoR, zur]	[Rv0190, csoR, zur]	FALSE
GO:0006351	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	transcription, DNA-templated	[6, 7, 8, 9]	[Group10]	27	12.55814	3.688497497127335E-4	0.0032545566151123543	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0135c, Rv0190, Rv0232, Rv0273c, Rv0767c, Rv0792c, Rv2640c, Rv2642, Rv3160c, alkA, blaI, clgR, cmtR, csoR, higA, ideR, kmtR, mazE6, mprA, rseA, sigB, sigE, smtB, vapB1, vapB2, whiB1, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0494, Rv0576, Rv0653c, Rv0674, Rv0691c, Rv0737, Rv0767c, Rv0792c, Rv0818, Rv0880, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1019, Rv1049, Rv1129c, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1474c, Rv1534, Rv1556, Rv1626, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1828, Rv1830, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2166c, Rv2250c, Rv2282c, Rv2327, Rv2488c, Rv2506, Rv2603c, Rv2638, Rv2640c, Rv2642, Rv2803, Rv2884, Rv2887, Rv2912c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3295, Rv3334, Rv3405c, Rv3557c, Rv3575c, Rv3736, Rv3788, Rv3833, alkA, argR, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, devR, embR, espR, ethR, fmu, furA, greA, groES, higA, hrcA, hspR, hupB, ideR, kdpE, kmtR, kstR, lexA, lsr2, mazE2, mazE6, mazE9, mazF3, mce1R, mce2R, mce3R, mfd, moaR1, mprA, mtrA, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, phoP, pknH, pknK, prrA, pyrR, regX3, relF, relG, relJ, relK, rho, rpoA, rpoB, rpoC, rpoZ, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smtB, tcrA, tcrX, trcR, vapB1, vapB10, vapB12, vapB14, vapB19, vapB2, vapB20, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zur]	FALSE
GO:0006355	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	regulation of transcription, DNA-templated	[5, 6, 7, 8, 9, 10]	[Group10]	27	12.980769	2.1015635987093868E-4	0.003502605997848978	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0135c, Rv0190, Rv0232, Rv0273c, Rv0767c, Rv0792c, Rv2640c, Rv2642, Rv3160c, alkA, blaI, clgR, cmtR, csoR, higA, ideR, kmtR, mazE6, mprA, rseA, sigB, sigE, smtB, vapB1, vapB2, whiB1, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0494, Rv0576, Rv0653c, Rv0691c, Rv0737, Rv0767c, Rv0792c, Rv0818, Rv0880, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1019, Rv1049, Rv1129c, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1474c, Rv1534, Rv1556, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1828, Rv1830, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2166c, Rv2250c, Rv2282c, Rv2327, Rv2488c, Rv2506, Rv2603c, Rv2638, Rv2640c, Rv2642, Rv2803, Rv2884, Rv2887, Rv2912c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3295, Rv3334, Rv3405c, Rv3557c, Rv3575c, Rv3736, Rv3788, Rv3833, alkA, argR, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, devR, embR, espR, ethR, fmu, furA, greA, groES, higA, hrcA, hspR, hupB, ideR, kdpE, kmtR, kstR, lexA, lsr2, mazE2, mazE6, mazE9, mazF3, mce1R, mce2R, mce3R, mfd, moaR1, mprA, mtrA, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, phoP, pknH, pknK, prrA, pyrR, regX3, relF, relG, relJ, relK, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smtB, tcrA, tcrX, trcR, vapB1, vapB10, vapB12, vapB14, vapB19, vapB2, vapB20, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zur]	FALSE
GO:0006826	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	iron ion transport	[8]	[Group09]	3	33.333332	0.01662829998343452	0.04890676465716035	{Group09=8.733867773841133E-5}	{Group09=3.93024049822851E-4}	[Rv2025c, bfrA, irtA]	[Rv0203, Rv2025c, bfrA, bfrB, eccA3, irtA, irtB, mntH, viuB]	FALSE
GO:0006873	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular ion homeostasis	[4, 6]	[Group09]	7	31.818182	3.042916597171706E-4	0.003511057612121199	{Group09=8.733867773841133E-5}	{Group09=3.93024049822851E-4}	[Rv2025c, Rv3402c, bfrA, irtA, mbtB, mbtI, phoY2]	[Rv0560c, Rv1465, Rv1875, Rv2025c, Rv3000, Rv3402c, bfrA, bfrB, eccA3, hupB, irtA, irtB, mbtA, mbtB, mbtI, pckA, phoY1, phoY2, pks2, tcrX, viuB, yjcE]	FALSE
GO:0006879	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular iron ion homeostasis	[8, 10]	[Group09]	6	31.578947	8.808529895281145E-4	0.005744693409965964	{Group09=8.733867773841133E-5}	{Group09=3.93024049822851E-4}	[Rv2025c, Rv3402c, bfrA, irtA, mbtB, mbtI]	[Rv0560c, Rv1465, Rv1875, Rv2025c, Rv3000, Rv3402c, bfrA, bfrB, eccA3, hupB, irtA, irtB, mbtA, mbtB, mbtI, pckA, pks2, tcrX, viuB]	FALSE
GO:0006979	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to oxidative stress	[3]	[Group08]	8	19.512196	0.0038439914447753144	0.017472688385342338	{Group08=0.0038439914447753144}	{Group08=0.005765987167162971}	[clgR, cysD, dnaK, ftsH, hsp, ideR, sigE, trxB1]	[Rv0944, Rv1021, Rv1286, Rv2455c, Rv2464c, ahpC, ahpD, ahpE, bcp, bcpB, clgR, cysD, dnaK, dsbF, fhaB, fpg, ftsH, furA, glbN, glbO, hsp, htpG, ideR, katG, lsr2, mpt53, mshD, msrA, msrB, phoP, ppk1, qor, rshA, sigE, sigF, sigH, sigJ, sodA, sodC, tpx, trxB1]	FALSE
GO:0009267	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular response to starvation	[4, 5, 6]	[Group09]	7	21.212122	0.004175149544303282	0.017893498047014067	{Group09=8.733867773841133E-5}	{Group09=3.93024049822851E-4}	[Rv2558, Rv3402c, cysD, irtA, mbtB, mbtI, relA]	[Rv0560c, Rv1286, Rv1875, Rv2557, Rv2558, Rv3377c, Rv3402c, Rv3583c, apa, cstA, cysD, eccA3, grpE, hspX, hupB, irtA, irtB, kdpF, mbtA, mbtB, mbtI, mpt64, pckA, pknD, pks2, ppk1, pstS1, pstS3, relA, sigF, tcrX, tig, viuB]	FALSE
